[TsDigitalMultiMeterViewer Ver.19.0.0 : Auto save Log-1 [@HID Multimeter] : Date 05:11:48];Geoelectric Helix Radar;Geoelectric Helix Radar
 Elapsed time | Main Value               | Mode  | Date Time
     2:00'01" ; DC    ;  69,700 ;     mV ;       ; 05:11:48
     2:50'28" ; DC    ;  68,725 ;     mV ;       ; 06:02:15
     2:50'29" ; DC    ;  68,732 ;     mV ;       ; 06:02:16
     2:50'30" ; DC    ;  68,723 ;     mV ;       ; 06:02:17
     2:50'31" ; DC    ;  68,735 ;     mV ;       ; 06:02:18
     2:50'32" ; DC    ;  68,736 ;     mV ;       ; 06:02:19
     2:50'33" ; DC    ;  68,744 ;     mV ;       ; 06:02:20
     2:50'34" ; DC    ;  68,740 ;     mV ;       ; 06:02:21
     2:50'35" ; DC    ;  68,744 ;     mV ;       ; 06:02:22
     2:50'36" ; DC    ;  68,760 ;     mV ;       ; 06:02:23
     2:50'37" ; DC    ;  68,756 ;     mV ;       ; 06:02:24
     2:50'38" ; DC    ;  68,736 ;     mV ;       ; 06:02:25
     2:50'39" ; DC    ;  68,750 ;     mV ;       ; 06:02:26
     2:50'40" ; DC    ;  68,738 ;     mV ;       ; 06:02:27
     2:50'41" ; DC    ;  68,745 ;     mV ;       ; 06:02:28
     2:50'42" ; DC    ;  68,760 ;     mV ;       ; 06:02:29
     2:50'43" ; DC    ;  68,760 ;     mV ;       ; 06:02:30
     2:50'44" ; DC    ;  68,768 ;     mV ;       ; 06:02:31
     2:50'45" ; DC    ;  68,772 ;     mV ;       ; 06:02:32
     2:50'46" ; DC    ;  68,768 ;     mV ;       ; 06:02:33
     2:50'47" ; DC    ;  68,750 ;     mV ;       ; 06:02:34
     2:50'48" ; DC    ;  68,770 ;     mV ;       ; 06:02:35
     2:50'49" ; DC    ;  68,768 ;     mV ;       ; 06:02:36
     2:50'50" ; DC    ;  68,768 ;     mV ;       ; 06:02:37
     2:50'51" ; DC    ;  68,783 ;     mV ;       ; 06:02:38
     2:50'52" ; DC    ;  68,784 ;     mV ;       ; 06:02:39
     2:50'53" ; DC    ;  68,793 ;     mV ;       ; 06:02:40
     2:50'54" ; DC    ;  68,790 ;     mV ;       ; 06:02:41
     2:50'55" ; DC    ;  68,800 ;     mV ;       ; 06:02:42
     2:50'56" ; DC    ;  68,808 ;     mV ;       ; 06:02:43
     2:50'57" ; DC    ;  68,788 ;     mV ;       ; 06:02:44
     2:50'58" ; DC    ;  68,785 ;     mV ;       ; 06:02:45
     2:50'59" ; DC    ;  68,788 ;     mV ;       ; 06:02:46
     2:51'00" ; DC    ;  68,795 ;     mV ;       ; 06:02:47
     2:51'01" ; DC    ;  68,810 ;     mV ;       ; 06:02:48
     2:51'02" ; DC    ;  68,800 ;     mV ;       ; 06:02:49
     2:51'03" ; DC    ;  68,800 ;     mV ;       ; 06:02:50
     2:51'04" ; DC    ;  68,802 ;     mV ;       ; 06:02:51
     2:51'05" ; DC    ;  68,813 ;     mV ;       ; 06:02:52
     2:51'06" ; DC    ;  68,824 ;     mV ;       ; 06:02:53
     2:51'07" ; DC    ;  68,828 ;     mV ;       ; 06:02:54
     2:51'08" ; DC    ;  68,824 ;     mV ;       ; 06:02:55
     2:51'09" ; DC    ;  68,828 ;     mV ;       ; 06:02:56
     2:51'10" ; DC    ;  68,854 ;     mV ;       ; 06:02:57
     2:51'11" ; DC    ;  68,856 ;     mV ;       ; 06:02:58
     2:51'12" ; DC    ;  68,868 ;     mV ;       ; 06:02:59
     2:51'13" ; DC    ;  68,874 ;     mV ;       ; 06:03:00
     2:51'14" ; DC    ;  68,863 ;     mV ;       ; 06:03:01
     2:51'15" ; DC    ;  68,870 ;     mV ;       ; 06:03:02
     2:51'16" ; DC    ;  68,876 ;     mV ;       ; 06:03:03
     2:51'17" ; DC    ;  68,880 ;     mV ;       ; 06:03:04
     2:51'18" ; DC    ;  68,892 ;     mV ;       ; 06:03:05
     2:51'19" ; DC    ;  68,900 ;     mV ;       ; 06:03:06
     2:51'20" ; DC    ;  68,896 ;     mV ;       ; 06:03:07
     2:51'21" ; DC    ;  68,895 ;     mV ;       ; 06:03:08
     2:51'22" ; DC    ;  68,902 ;     mV ;       ; 06:03:09
     2:51'23" ; DC    ;  68,934 ;     mV ;       ; 06:03:10
     2:51'24" ; DC    ;  68,938 ;     mV ;       ; 06:03:11
     2:51'25" ; DC    ;  68,950 ;     mV ;       ; 06:03:12
     2:51'26" ; DC    ;  68,968 ;     mV ;       ; 06:03:13
     2:51'27" ; DC    ;  68,964 ;     mV ;       ; 06:03:14
     2:51'28" ; DC    ;  68,965 ;     mV ;       ; 06:03:15
     2:51'29" ; DC    ;  68,953 ;     mV ;       ; 06:03:16
     2:51'30" ; DC    ;  68,964 ;     mV ;       ; 06:03:17
     2:51'31" ; DC    ;  68,958 ;     mV ;       ; 06:03:18
     2:51'32" ; DC    ;  68,965 ;     mV ;       ; 06:03:19
     2:51'33" ; DC    ;  68,964 ;     mV ;       ; 06:03:20
     2:51'34" ; DC    ;  68,963 ;     mV ;       ; 06:03:21
     2:51'35" ; DC    ;  68,970 ;     mV ;       ; 06:03:22
     2:51'36" ; DC    ;  68,980 ;     mV ;       ; 06:03:23
     2:51'37" ; DC    ;  68,980 ;     mV ;       ; 06:03:24
     2:51'38" ; DC    ;  68,986 ;     mV ;       ; 06:03:25
     2:51'39" ; DC    ;  69,010 ;     mV ;       ; 06:03:26
     2:51'40" ; DC    ;  69,012 ;     mV ;       ; 06:03:27
     2:51'41" ; DC    ;  69,030 ;     mV ;       ; 06:03:28
     2:51'42" ; DC    ;  69,014 ;     mV ;       ; 06:03:29
     2:51'43" ; DC    ;  68,973 ;     mV ;       ; 06:03:30
     2:51'44" ; DC    ;  68,964 ;     mV ;       ; 06:03:31
     2:51'45" ; DC    ;  68,952 ;     mV ;       ; 06:03:32
     2:51'46" ; DC    ;  68,960 ;     mV ;       ; 06:03:33
     2:51'47" ; DC    ;  68,964 ;     mV ;       ; 06:03:34
     2:51'48" ; DC    ;  68,965 ;     mV ;       ; 06:03:35
     2:51'49" ; DC    ;  68,972 ;     mV ;       ; 06:03:36
     2:51'50" ; DC    ;  68,975 ;     mV ;       ; 06:03:37
     2:51'51" ; DC    ;  68,962 ;     mV ;       ; 06:03:38
     2:51'52" ; DC    ;  68,973 ;     mV ;       ; 06:03:39
     2:51'53" ; DC    ;  68,990 ;     mV ;       ; 06:03:40
     2:51'54" ; DC    ;  68,993 ;     mV ;       ; 06:03:41
     2:51'55" ; DC    ;  68,994 ;     mV ;       ; 06:03:42
     2:51'56" ; DC    ;  68,978 ;     mV ;       ; 06:03:43
     2:51'57" ; DC    ;  68,998 ;     mV ;       ; 06:03:44
     2:51'58" ; DC    ;  68,998 ;     mV ;       ; 06:03:45
     2:51'59" ; DC    ;  68,988 ;     mV ;       ; 06:03:46
     2:52'00" ; DC    ;  69,008 ;     mV ;       ; 06:03:47
     2:52'01" ; DC    ;  69,018 ;     mV ;       ; 06:03:48
     2:52'02" ; DC    ;  68,995 ;     mV ;       ; 06:03:49
     2:52'03" ; DC    ;  69,000 ;     mV ;       ; 06:03:50
     2:52'04" ; DC    ;  68,995 ;     mV ;       ; 06:03:51
     2:52'05" ; DC    ;  68,996 ;     mV ;       ; 06:03:52
     2:52'06" ; DC    ;  68,998 ;     mV ;       ; 06:03:53
     2:52'07" ; DC    ;  69,008 ;     mV ;       ; 06:03:54
     2:52'08" ; DC    ;  69,016 ;     mV ;       ; 06:03:55
     2:52'09" ; DC    ;  69,020 ;     mV ;       ; 06:03:56
     2:52'10" ; DC    ;  69,022 ;     mV ;       ; 06:03:57
     2:52'11" ; DC    ;  69,015 ;     mV ;       ; 06:03:58
     2:52'12" ; DC    ;  69,024 ;     mV ;       ; 06:03:59
     2:52'13" ; DC    ;  69,010 ;     mV ;       ; 06:04:00
     2:52'14" ; DC    ;  69,002 ;     mV ;       ; 06:04:01
     2:52'15" ; DC    ;  69,028 ;     mV ;       ; 06:04:02
     2:52'16" ; DC    ;  69,020 ;     mV ;       ; 06:04:03
     2:52'17" ; DC    ;  69,018 ;     mV ;       ; 06:04:04
     2:52'18" ; DC    ;  69,020 ;     mV ;       ; 06:04:05
     2:52'19" ; DC    ;  69,028 ;     mV ;       ; 06:04:06
     2:52'20" ; DC    ;  69,040 ;     mV ;       ; 06:04:07
     2:52'21" ; DC    ;  69,035 ;     mV ;       ; 06:04:08
     2:52'22" ; DC    ;  69,050 ;     mV ;       ; 06:04:09
     2:52'23" ; DC    ;  69,044 ;     mV ;       ; 06:04:10
     2:52'24" ; DC    ;  69,038 ;     mV ;       ; 06:04:11
     2:52'25" ; DC    ;  69,038 ;     mV ;       ; 06:04:12
     2:52'26" ; DC    ;  69,053 ;     mV ;       ; 06:04:13
     2:52'27" ; DC    ;  69,066 ;     mV ;       ; 06:04:14
     2:52'28" ; DC    ;  69,076 ;     mV ;       ; 06:04:15
     2:52'29" ; DC    ;  69,080 ;     mV ;       ; 06:04:16
     2:52'30" ; DC    ;  69,070 ;     mV ;       ; 06:04:17
     2:52'31" ; DC    ;  69,068 ;     mV ;       ; 06:04:18
     2:52'32" ; DC    ;  69,054 ;     mV ;       ; 06:04:19
     2:52'33" ; DC    ;  69,055 ;     mV ;       ; 06:04:20
     2:52'34" ; DC    ;  69,060 ;     mV ;       ; 06:04:21
     2:52'35" ; DC    ;  69,050 ;     mV ;       ; 06:04:22
     2:52'36" ; DC    ;  69,048 ;     mV ;       ; 06:04:23
     2:52'37" ; DC    ;  69,042 ;     mV ;       ; 06:04:24
     2:52'38" ; DC    ;  69,053 ;     mV ;       ; 06:04:25
     2:52'39" ; DC    ;  69,050 ;     mV ;       ; 06:04:26
     2:52'40" ; DC    ;  69,043 ;     mV ;       ; 06:04:27
     2:52'41" ; DC    ;  69,032 ;     mV ;       ; 06:04:28
     2:52'42" ; DC    ;  69,044 ;     mV ;       ; 06:04:29
     2:52'43" ; DC    ;  69,033 ;     mV ;       ; 06:04:30
     2:52'44" ; DC    ;  69,030 ;     mV ;       ; 06:04:31
     2:52'45" ; DC    ;  69,030 ;     mV ;       ; 06:04:32
     2:52'46" ; DC    ;  69,028 ;     mV ;       ; 06:04:33
     2:52'47" ; DC    ;  69,020 ;     mV ;       ; 06:04:34
     2:52'48" ; DC    ;  69,028 ;     mV ;       ; 06:04:35
     2:52'49" ; DC    ;  69,020 ;     mV ;       ; 06:04:36
     2:52'50" ; DC    ;  69,000 ;     mV ;       ; 06:04:37
     2:52'51" ; DC    ;  68,988 ;     mV ;       ; 06:04:38
     2:52'52" ; DC    ;  68,990 ;     mV ;       ; 06:04:39
     2:52'53" ; DC    ;  69,008 ;     mV ;       ; 06:04:40
     2:52'54" ; DC    ;  69,000 ;     mV ;       ; 06:04:41
     2:52'55" ; DC    ;  69,004 ;     mV ;       ; 06:04:42
     2:52'56" ; DC    ;  69,000 ;     mV ;       ; 06:04:43
     2:52'57" ; DC    ;  68,983 ;     mV ;       ; 06:04:44
     2:52'58" ; DC    ;  68,984 ;     mV ;       ; 06:04:45
     2:52'59" ; DC    ;  69,008 ;     mV ;       ; 06:04:46
     2:53'00" ; DC    ;  69,028 ;     mV ;       ; 06:04:47
     2:53'01" ; DC    ;  69,008 ;     mV ;       ; 06:04:48
     2:53'02" ; DC    ;  68,998 ;     mV ;       ; 06:04:49
     2:53'03" ; DC    ;  69,005 ;     mV ;       ; 06:04:50
     2:53'04" ; DC    ;  68,996 ;     mV ;       ; 06:04:51
     2:53'05" ; DC    ;  69,013 ;     mV ;       ; 06:04:52
     2:53'06" ; DC    ;  68,998 ;     mV ;       ; 06:04:53
     2:53'07" ; DC    ;  69,000 ;     mV ;       ; 06:04:54
     2:53'08" ; DC    ;  69,020 ;     mV ;       ; 06:04:55
     2:53'09" ; DC    ;  69,033 ;     mV ;       ; 06:04:56
     2:53'10" ; DC    ;  69,026 ;     mV ;       ; 06:04:57
     2:53'11" ; DC    ;  69,020 ;     mV ;       ; 06:04:58
     2:53'12" ; DC    ;  69,028 ;     mV ;       ; 06:04:59
     2:53'13" ; DC    ;  69,025 ;     mV ;       ; 06:05:00
     2:53'14" ; DC    ;  69,032 ;     mV ;       ; 06:05:01
     2:53'15" ; DC    ;  69,030 ;     mV ;       ; 06:05:02
     2:53'16" ; DC    ;  69,030 ;     mV ;       ; 06:05:03
     2:53'17" ; DC    ;  69,026 ;     mV ;       ; 06:05:04
     2:53'18" ; DC    ;  69,008 ;     mV ;       ; 06:05:05
     2:53'19" ; DC    ;  69,010 ;     mV ;       ; 06:05:06
     2:53'20" ; DC    ;  69,018 ;     mV ;       ; 06:05:07
     2:53'21" ; DC    ;  69,026 ;     mV ;       ; 06:05:08
     2:53'22" ; DC    ;  69,040 ;     mV ;       ; 06:05:09
     2:53'23" ; DC    ;  69,032 ;     mV ;       ; 06:05:10
     2:53'24" ; DC    ;  69,022 ;     mV ;       ; 06:05:11
     2:53'25" ; DC    ;  69,033 ;     mV ;       ; 06:05:12
     2:53'26" ; DC    ;  69,018 ;     mV ;       ; 06:05:13
     2:53'27" ; DC    ;  69,005 ;     mV ;       ; 06:05:14
     2:53'28" ; DC    ;  69,008 ;     mV ;       ; 06:05:15
     2:53'29" ; DC    ;  69,012 ;     mV ;       ; 06:05:16
     2:53'30" ; DC    ;  69,018 ;     mV ;       ; 06:05:17
     2:53'31" ; DC    ;  69,008 ;     mV ;       ; 06:05:18
     2:53'32" ; DC    ;  69,010 ;     mV ;       ; 06:05:19
     2:53'33" ; DC    ;  69,002 ;     mV ;       ; 06:05:20
     2:53'34" ; DC    ;  69,018 ;     mV ;       ; 06:05:21
     2:53'35" ; DC    ;  69,020 ;     mV ;       ; 06:05:22
     2:53'36" ; DC    ;  69,030 ;     mV ;       ; 06:05:23
     2:53'37" ; DC    ;  69,014 ;     mV ;       ; 06:05:24
     2:53'38" ; DC    ;  69,020 ;     mV ;       ; 06:05:25
     2:53'39" ; DC    ;  69,008 ;     mV ;       ; 06:05:26
     2:53'40" ; DC    ;  69,008 ;     mV ;       ; 06:05:27
     2:53'41" ; DC    ;  69,006 ;     mV ;       ; 06:05:28
     2:53'42" ; DC    ;  68,998 ;     mV ;       ; 06:05:29
     2:53'43" ; DC    ;  69,004 ;     mV ;       ; 06:05:30
     2:53'44" ; DC    ;  69,026 ;     mV ;       ; 06:05:31
     2:53'45" ; DC    ;  69,025 ;     mV ;       ; 06:05:32
     2:53'46" ; DC    ;  69,020 ;     mV ;       ; 06:05:33
     2:53'47" ; DC    ;  69,023 ;     mV ;       ; 06:05:34
     2:53'48" ; DC    ;  69,010 ;     mV ;       ; 06:05:35
     2:53'49" ; DC    ;  69,003 ;     mV ;       ; 06:05:36
     2:53'50" ; DC    ;  69,006 ;     mV ;       ; 06:05:37
     2:53'51" ; DC    ;  69,026 ;     mV ;       ; 06:05:38
     2:53'52" ; DC    ;  69,020 ;     mV ;       ; 06:05:39
     2:53'53" ; DC    ;  69,002 ;     mV ;       ; 06:05:40
     2:53'54" ; DC    ;  68,988 ;     mV ;       ; 06:05:41
     2:53'55" ; DC    ;  68,996 ;     mV ;       ; 06:05:42
     2:53'56" ; DC    ;  69,024 ;     mV ;       ; 06:05:43
     2:53'57" ; DC    ;  69,040 ;     mV ;       ; 06:05:44
     2:53'58" ; DC    ;  69,026 ;     mV ;       ; 06:05:45
     2:53'59" ; DC    ;  69,025 ;     mV ;       ; 06:05:46
     2:54'00" ; DC    ;  69,038 ;     mV ;       ; 06:05:47
     2:54'01" ; DC    ;  69,042 ;     mV ;       ; 06:05:48
     2:54'02" ; DC    ;  69,043 ;     mV ;       ; 06:05:49
     2:54'03" ; DC    ;  69,048 ;     mV ;       ; 06:05:50
     2:54'04" ; DC    ;  69,043 ;     mV ;       ; 06:05:51
     2:54'05" ; DC    ;  69,066 ;     mV ;       ; 06:05:52
     2:54'06" ; DC    ;  69,055 ;     mV ;       ; 06:05:53
     2:54'07" ; DC    ;  69,066 ;     mV ;       ; 06:05:54
     2:54'08" ; DC    ;  69,065 ;     mV ;       ; 06:05:55
     2:54'09" ; DC    ;  69,060 ;     mV ;       ; 06:05:56
     2:54'10" ; DC    ;  69,068 ;     mV ;       ; 06:05:57
     2:54'11" ; DC    ;  69,078 ;     mV ;       ; 06:05:58
     2:54'12" ; DC    ;  69,078 ;     mV ;       ; 06:05:59
     2:54'13" ; DC    ;  69,070 ;     mV ;       ; 06:06:00
     2:54'14" ; DC    ;  69,066 ;     mV ;       ; 06:06:01
     2:54'15" ; DC    ;  69,062 ;     mV ;       ; 06:06:02
     2:54'16" ; DC    ;  69,078 ;     mV ;       ; 06:06:03
     2:54'17" ; DC    ;  69,078 ;     mV ;       ; 06:06:04
     2:54'18" ; DC    ;  69,075 ;     mV ;       ; 06:06:05
     2:54'19" ; DC    ;  69,076 ;     mV ;       ; 06:06:06
     2:54'20" ; DC    ;  69,085 ;     mV ;       ; 06:06:07
     2:54'21" ; DC    ;  69,074 ;     mV ;       ; 06:06:08
     2:54'22" ; DC    ;  69,076 ;     mV ;       ; 06:06:09
     2:54'23" ; DC    ;  69,070 ;     mV ;       ; 06:06:10
     2:54'24" ; DC    ;  69,056 ;     mV ;       ; 06:06:11
     2:54'25" ; DC    ;  69,068 ;     mV ;       ; 06:06:12
     2:54'26" ; DC    ;  69,072 ;     mV ;       ; 06:06:13
     2:54'27" ; DC    ;  69,063 ;     mV ;       ; 06:06:14
     2:54'28" ; DC    ;  69,066 ;     mV ;       ; 06:06:15
     2:54'29" ; DC    ;  69,075 ;     mV ;       ; 06:06:16
     2:54'30" ; DC    ;  69,056 ;     mV ;       ; 06:06:17
     2:54'31" ; DC    ;  69,060 ;     mV ;       ; 06:06:18
     2:54'32" ; DC    ;  69,073 ;     mV ;       ; 06:06:19
     2:54'33" ; DC    ;  69,066 ;     mV ;       ; 06:06:20
     2:54'34" ; DC    ;  69,073 ;     mV ;       ; 06:06:21
     2:54'35" ; DC    ;  69,062 ;     mV ;       ; 06:06:22
     2:54'36" ; DC    ;  69,058 ;     mV ;       ; 06:06:23
     2:54'37" ; DC    ;  69,050 ;     mV ;       ; 06:06:24
     2:54'38" ; DC    ;  69,050 ;     mV ;       ; 06:06:25
     2:54'39" ; DC    ;  69,048 ;     mV ;       ; 06:06:26
     2:54'40" ; DC    ;  69,043 ;     mV ;       ; 06:06:27
     2:54'41" ; DC    ;  69,054 ;     mV ;       ; 06:06:28
     2:54'42" ; DC    ;  69,040 ;     mV ;       ; 06:06:29
     2:54'43" ; DC    ;  69,058 ;     mV ;       ; 06:06:30
     2:54'44" ; DC    ;  69,054 ;     mV ;       ; 06:06:31
     2:54'45" ; DC    ;  69,050 ;     mV ;       ; 06:06:32
     2:54'46" ; DC    ;  69,038 ;     mV ;       ; 06:06:33
     2:54'47" ; DC    ;  69,040 ;     mV ;       ; 06:06:34
     2:54'48" ; DC    ;  69,040 ;     mV ;       ; 06:06:35
     2:54'49" ; DC    ;  69,045 ;     mV ;       ; 06:06:36
     2:54'50" ; DC    ;  69,030 ;     mV ;       ; 06:06:37
     2:54'51" ; DC    ;  69,024 ;     mV ;       ; 06:06:38
     2:54'52" ; DC    ;  69,020 ;     mV ;       ; 06:06:39
     2:54'53" ; DC    ;  69,028 ;     mV ;       ; 06:06:40
     2:54'54" ; DC    ;  69,035 ;     mV ;       ; 06:06:41
     2:54'55" ; DC    ;  69,032 ;     mV ;       ; 06:06:42
     2:54'56" ; DC    ;  69,043 ;     mV ;       ; 06:06:43
     2:54'57" ; DC    ;  69,060 ;     mV ;       ; 06:06:44
     2:54'58" ; DC    ;  69,056 ;     mV ;       ; 06:06:45
     2:54'59" ; DC    ;  69,048 ;     mV ;       ; 06:06:46
     2:55'00" ; DC    ;  69,038 ;     mV ;       ; 06:06:47
     2:55'01" ; DC    ;  69,036 ;     mV ;       ; 06:06:48
     2:55'02" ; DC    ;  69,034 ;     mV ;       ; 06:06:49
     2:55'03" ; DC    ;  69,033 ;     mV ;       ; 06:06:50
     2:55'04" ; DC    ;  69,042 ;     mV ;       ; 06:06:51
     2:55'05" ; DC    ;  69,060 ;     mV ;       ; 06:06:52
     2:55'06" ; DC    ;  69,038 ;     mV ;       ; 06:06:53
     2:55'07" ; DC    ;  69,052 ;     mV ;       ; 06:06:54
     2:55'08" ; DC    ;  69,035 ;     mV ;       ; 06:06:55
     2:55'09" ; DC    ;  69,042 ;     mV ;       ; 06:06:56
     2:55'10" ; DC    ;  69,038 ;     mV ;       ; 06:06:57
     2:55'11" ; DC    ;  69,034 ;     mV ;       ; 06:06:58
     2:55'12" ; DC    ;  69,025 ;     mV ;       ; 06:06:59
     2:55'13" ; DC    ;  69,022 ;     mV ;       ; 06:07:00
     2:55'14" ; DC    ;  69,012 ;     mV ;       ; 06:07:01
     2:55'15" ; DC    ;  69,010 ;     mV ;       ; 06:07:02
     2:55'16" ; DC    ;  69,020 ;     mV ;       ; 06:07:03
     2:55'17" ; DC    ;  69,013 ;     mV ;       ; 06:07:04
     2:55'18" ; DC    ;  69,016 ;     mV ;       ; 06:07:05
     2:55'19" ; DC    ;  69,008 ;     mV ;       ; 06:07:06
     2:55'20" ; DC    ;  69,014 ;     mV ;       ; 06:07:07
     2:55'21" ; DC    ;  69,020 ;     mV ;       ; 06:07:08
     2:55'22" ; DC    ;  68,992 ;     mV ;       ; 06:07:09
     2:55'23" ; DC    ;  68,988 ;     mV ;       ; 06:07:10
     2:55'24" ; DC    ;  69,000 ;     mV ;       ; 06:07:11
     2:55'25" ; DC    ;  69,013 ;     mV ;       ; 06:07:12
     2:55'26" ; DC    ;  69,028 ;     mV ;       ; 06:07:13
     2:55'27" ; DC    ;  69,018 ;     mV ;       ; 06:07:14
     2:55'28" ; DC    ;  69,010 ;     mV ;       ; 06:07:15
     2:55'29" ; DC    ;  69,038 ;     mV ;       ; 06:07:16
     2:55'30" ; DC    ;  69,043 ;     mV ;       ; 06:07:17
     2:55'31" ; DC    ;  69,035 ;     mV ;       ; 06:07:18
     2:55'32" ; DC    ;  69,024 ;     mV ;       ; 06:07:19
     2:55'33" ; DC    ;  69,020 ;     mV ;       ; 06:07:20
     2:55'34" ; DC    ;  69,013 ;     mV ;       ; 06:07:21
     2:55'35" ; DC    ;  69,006 ;     mV ;       ; 06:07:22
     2:55'36" ; DC    ;  69,028 ;     mV ;       ; 06:07:23
     2:55'37" ; DC    ;  69,018 ;     mV ;       ; 06:07:24
     2:55'38" ; DC    ;  69,004 ;     mV ;       ; 06:07:25
     2:55'39" ; DC    ;  68,992 ;     mV ;       ; 06:07:26
     2:55'40" ; DC    ;  69,008 ;     mV ;       ; 06:07:27
     2:55'41" ; DC    ;  69,000 ;     mV ;       ; 06:07:28
     2:55'42" ; DC    ;  69,016 ;     mV ;       ; 06:07:29
     2:55'43" ; DC    ;  68,992 ;     mV ;       ; 06:07:30
     2:55'44" ; DC    ;  69,008 ;     mV ;       ; 06:07:31
     2:55'45" ; DC    ;  69,010 ;     mV ;       ; 06:07:32
     2:55'46" ; DC    ;  69,005 ;     mV ;       ; 06:07:33
     2:55'47" ; DC    ;  69,014 ;     mV ;       ; 06:07:34
     2:55'48" ; DC    ;  69,000 ;     mV ;       ; 06:07:35
     2:55'49" ; DC    ;  68,990 ;     mV ;       ; 06:07:36
     2:55'50" ; DC    ;  68,996 ;     mV ;       ; 06:07:37
     2:55'51" ; DC    ;  69,008 ;     mV ;       ; 06:07:38
     2:55'52" ; DC    ;  69,018 ;     mV ;       ; 06:07:39
     2:55'53" ; DC    ;  68,988 ;     mV ;       ; 06:07:40
     2:55'54" ; DC    ;  69,006 ;     mV ;       ; 06:07:41
     2:55'55" ; DC    ;  69,015 ;     mV ;       ; 06:07:42
     2:55'56" ; DC    ;  69,020 ;     mV ;       ; 06:07:43
     2:55'57" ; DC    ;  68,998 ;     mV ;       ; 06:07:44
     2:55'58" ; DC    ;  68,990 ;     mV ;       ; 06:07:45
     2:55'59" ; DC    ;  69,016 ;     mV ;       ; 06:07:46
     2:56'00" ; DC    ;  69,015 ;     mV ;       ; 06:07:47
     2:56'01" ; DC    ;  69,016 ;     mV ;       ; 06:07:48
     2:56'02" ; DC    ;  69,023 ;     mV ;       ; 06:07:49
     2:56'03" ; DC    ;  69,026 ;     mV ;       ; 06:07:50
     2:56'04" ; DC    ;  69,013 ;     mV ;       ; 06:07:51
     2:56'05" ; DC    ;  69,008 ;     mV ;       ; 06:07:52
     2:56'06" ; DC    ;  69,030 ;     mV ;       ; 06:07:53
     2:56'07" ; DC    ;  69,008 ;     mV ;       ; 06:07:54
     2:56'08" ; DC    ;  69,024 ;     mV ;       ; 06:07:55
     2:56'09" ; DC    ;  69,023 ;     mV ;       ; 06:07:56
     2:56'10" ; DC    ;  69,018 ;     mV ;       ; 06:07:57
     2:56'11" ; DC    ;  69,003 ;     mV ;       ; 06:07:58
     2:56'12" ; DC    ;  69,008 ;     mV ;       ; 06:07:59
     2:56'13" ; DC    ;  68,996 ;     mV ;       ; 06:08:00
     2:56'14" ; DC    ;  69,006 ;     mV ;       ; 06:08:01
     2:56'15" ; DC    ;  69,013 ;     mV ;       ; 06:08:02
     2:56'16" ; DC    ;  69,012 ;     mV ;       ; 06:08:03
     2:56'17" ; DC    ;  69,020 ;     mV ;       ; 06:08:04
     2:56'18" ; DC    ;  69,028 ;     mV ;       ; 06:08:05
     2:56'19" ; DC    ;  69,028 ;     mV ;       ; 06:08:06
     2:56'20" ; DC    ;  69,038 ;     mV ;       ; 06:08:07
     2:56'21" ; DC    ;  69,032 ;     mV ;       ; 06:08:08
     2:56'22" ; DC    ;  69,035 ;     mV ;       ; 06:08:09
     2:56'23" ; DC    ;  69,018 ;     mV ;       ; 06:08:10
     2:56'24" ; DC    ;  69,025 ;     mV ;       ; 06:08:11
     2:56'25" ; DC    ;  68,998 ;     mV ;       ; 06:08:12
     2:56'26" ; DC    ;  69,000 ;     mV ;       ; 06:08:13
     2:56'27" ; DC    ;  68,996 ;     mV ;       ; 06:08:14
     2:56'28" ; DC    ;  69,010 ;     mV ;       ; 06:08:15
     2:56'29" ; DC    ;  69,005 ;     mV ;       ; 06:08:16
     2:56'30" ; DC    ;  69,002 ;     mV ;       ; 06:08:17
     2:56'31" ; DC    ;  69,020 ;     mV ;       ; 06:08:18
     2:56'32" ; DC    ;  69,032 ;     mV ;       ; 06:08:19
     2:56'33" ; DC    ;  69,030 ;     mV ;       ; 06:08:20
